"(6, 3, 6, 8, 10, 'ws', 1)","[('232155', 80.0), ('92283', 66.6666666666666), ('2155', 92.35209235209228), ('38081', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 5, 8, 10, 'ws', 1)","[('460963', 80.0), ('92127', 66.6666666666666), ('2155', 92.35209235209228), ('38081', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 5, 5, 10, 'is', 1)","[('107377', 89.87551867219918), ('45775', 100.0), ('629', 31.74603174603174), ('10065', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 5, 6, 10, 'is', 1)","[('107377', 89.87551867219918), ('45775', 100.0), ('629', 31.74603174603174), ('11725', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 7, 5, 10, 'ws', 1)","[('235181', 80.0), ('137047', 66.6666666666666), ('2155', 92.35209235209228), ('94869', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 7, 10, 'ws', 1)","[('235181', 80.0), ('137047', 66.6666666666666), ('2155', 92.35209235209228), ('9129', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 5, 10, 10, 'ws', 1)","[('460963', 80.0), ('92127', 66.6666666666666), ('2155', 92.35209235209228), ('9789', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 6, 10, 'ws', 1)","[('235181', 80.0), ('137047', 66.6666666666666), ('2155', 92.35209235209228), ('40087', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 5, 8, 10, 'is', 1)","[('107377', 89.87551867219918), ('45775', 100.0), ('629', 31.74603174603174), ('8459', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 5, 7, 10, 'is', 1)","[('107377', 89.87551867219918), ('45775', 100.0), ('629', 31.74603174603174), ('21505', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 7, 8, 10, 'ws', 1)","[('235181', 80.0), ('137047', 66.6666666666666), ('2155', 92.35209235209228), ('38081', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 9, 10, 'ws', 1)","[('235181', 80.0), ('137047', 66.6666666666666), ('2155', 92.35209235209228), ('19331', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 10, 10, 'ws', 1)","[('235181', 80.0), ('137047', 66.6666666666666), ('2155', 92.35209235209228), ('9789', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 5, 10, 10, 'is', 1)","[('107377', 89.87551867219918), ('45775', 100.0), ('629', 31.74603174603174), ('10105', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 6, 10, 'ws', 1)","[('236437', 80.0), ('90683', 66.6666666666666), ('2155', 92.35209235209228), ('40087', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 5, 9, 10, 'is', 1)","[('107377', 89.87551867219918), ('45775', 100.0), ('629', 31.74603174603174), ('9273', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 5, 10, 'ws', 1)","[('236437', 80.0), ('90683', 66.6666666666666), ('2155', 92.35209235209228), ('94869', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 6, 5, 10, 'is', 1)","[('107377', 89.87551867219918), ('46307', 100.0), ('629', 31.74603174603174), ('10065', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 6, 6, 10, 'is', 1)","[('107377', 89.87551867219918), ('46307', 100.0), ('629', 31.74603174603174), ('11725', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 7, 10, 'ws', 1)","[('236437', 80.0), ('90683', 66.6666666666666), ('2155', 92.35209235209228), ('9129', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 8, 5, 10, 'os', 1)","[('546723', 88.76594436760286), ('91055', 66.66666666666663), ('956', 16.161616161616163), ('10004', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 8, 8, 10, 'ws', 1)","[('236437', 80.0), ('90683', 66.6666666666666), ('2155', 92.35209235209228), ('38081', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 6, 7, 10, 'is', 1)","[('107377', 89.87551867219918), ('46307', 100.0), ('629', 31.74603174603174), ('21505', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 6, 10, 'os', 1)","[('546723', 88.76594436760286), ('91055', 66.66666666666663), ('956', 16.161616161616163), ('11348', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 8, 9, 10, 'ws', 1)","[('236437', 80.0), ('90683', 66.6666666666666), ('2155', 92.35209235209228), ('19331', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 8, 7, 10, 'os', 1)","[('546723', 88.76594436760286), ('91055', 66.66666666666663), ('956', 16.161616161616163), ('19866', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 8, 10, 10, 'ws', 1)","[('236437', 80.0), ('90683', 66.6666666666666), ('2155', 92.35209235209228), ('9789', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 6, 8, 10, 'is', 1)","[('107377', 89.87551867219918), ('46307', 100.0), ('629', 31.74603174603174), ('8459', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 8, 10, 'os', 1)","[('546723', 88.76594436760286), ('91055', 66.66666666666663), ('956', 16.161616161616163), ('8734', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 6, 9, 10, 'is', 1)","[('107377', 89.87551867219918), ('46307', 100.0), ('629', 31.74603174603174), ('9273', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 6, 10, 10, 'is', 1)","[('107377', 89.87551867219918), ('46307', 100.0), ('629', 31.74603174603174), ('10105', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 9, 5, 10, 'ws', 1)","[('231365', 80.0), ('92241', 66.6666666666666), ('2155', 92.35209235209228), ('94869', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 9, 6, 10, 'ws', 1)","[('231365', 80.0), ('92241', 66.6666666666666), ('2155', 92.35209235209228), ('40087', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 8, 10, 10, 'os', 1)","[('546723', 88.76594436760286), ('91055', 66.66666666666663), ('956', 16.161616161616163), ('10036', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 8, 9, 10, 'os', 1)","[('546723', 88.76594436760286), ('91055', 66.66666666666663), ('956', 16.161616161616163), ('9372', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 7, 10, 'ws', 1)","[('231365', 80.0), ('92241', 66.6666666666666), ('2155', 92.35209235209228), ('9129', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 5, 10, 'is', 1)","[('107377', 89.87551867219918), ('46377', 100.0), ('629', 31.74603174603174), ('10065', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 9, 5, 10, 'os', 1)","[('540495', 88.76594436760286), ('92389', 66.66666666666663), ('956', 16.161616161616163), ('10004', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 7, 5, 10, 'os', 1)","[('895089', 88.76594436760286), ('185077', 66.66666666666663), ('956', 16.161616161616163), ('10004', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 6, 10, 'os', 1)","[('540495', 88.76594436760286), ('92389', 66.66666666666663), ('956', 16.161616161616163), ('11348', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 8, 10, 'ws', 1)","[('231365', 80.0), ('92241', 66.6666666666666), ('2155', 92.35209235209228), ('38081', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 6, 10, 'is', 1)","[('107377', 89.87551867219918), ('46377', 100.0), ('629', 31.74603174603174), ('11725', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 7, 7, 10, 'is', 1)","[('107377', 89.87551867219918), ('46377', 100.0), ('629', 31.74603174603174), ('21505', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 7, 9, 10, 'is', 1)","[('107377', 89.87551867219918), ('46377', 100.0), ('629', 31.74603174603174), ('9273', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 9, 10, 10, 'ws', 1)","[('231365', 80.0), ('92241', 66.6666666666666), ('2155', 92.35209235209228), ('9789', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 8, 10, 'is', 1)","[('107377', 89.87551867219918), ('46377', 100.0), ('629', 31.74603174603174), ('8459', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 9, 9, 10, 'ws', 1)","[('231365', 80.0), ('92241', 66.6666666666666), ('2155', 92.35209235209228), ('19331', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 7, 6, 10, 'os', 1)","[('895089', 88.76594436760286), ('185077', 66.66666666666663), ('956', 16.161616161616163), ('11348', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 7, 10, 'os', 1)","[('540495', 88.76594436760286), ('92389', 66.66666666666663), ('956', 16.161616161616163), ('19866', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 7, 7, 10, 'os', 1)","[('895089', 88.76594436760286), ('185077', 66.66666666666663), ('956', 16.161616161616163), ('19866', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 8, 10, 'os', 1)","[('540495', 88.76594436760286), ('92389', 66.66666666666663), ('956', 16.161616161616163), ('8734', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 7, 8, 10, 'os', 1)","[('895089', 88.76594436760286), ('185077', 66.66666666666663), ('956', 16.161616161616163), ('8734', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 7, 9, 10, 'os', 1)","[('895089', 88.76594436760286), ('185077', 66.66666666666663), ('956', 16.161616161616163), ('9372', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 7, 10, 10, 'is', 1)","[('107377', 89.87551867219918), ('46377', 100.0), ('629', 31.74603174603174), ('10105', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 5, 10, 'is', 1)","[('107377', 89.87551867219918), ('46511', 100.0), ('629', 31.74603174603174), ('10065', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 9, 9, 10, 'os', 1)","[('540495', 88.76594436760286), ('92389', 66.66666666666663), ('956', 16.161616161616163), ('9372', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 8, 6, 10, 'is', 1)","[('107377', 89.87551867219918), ('46511', 100.0), ('629', 31.74603174603174), ('11725', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 9, 10, 10, 'os', 1)","[('540495', 88.76594436760286), ('92389', 66.66666666666663), ('956', 16.161616161616163), ('10036', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 7, 10, 10, 'os', 1)","[('895089', 88.76594436760286), ('185077', 66.66666666666663), ('956', 16.161616161616163), ('10036', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 8, 8, 10, 'is', 1)","[('107377', 89.87551867219918), ('46511', 100.0), ('629', 31.74603174603174), ('8459', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 7, 10, 'is', 1)","[('107377', 89.87551867219918), ('46511', 100.0), ('629', 31.74603174603174), ('21505', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 10, 5, 10, 'ws', 1)","[('272997', 80.0), ('92309', 66.6666666666666), ('2155', 92.35209235209228), ('94869', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 8, 9, 10, 'is', 1)","[('107377', 89.87551867219918), ('46511', 100.0), ('629', 31.74603174603174), ('9273', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 8, 10, 10, 'is', 1)","[('107377', 89.87551867219918), ('46511', 100.0), ('629', 31.74603174603174), ('10105', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 10, 6, 10, 'ws', 1)","[('272997', 80.0), ('92309', 66.6666666666666), ('2155', 92.35209235209228), ('40087', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 9, 5, 10, 'is', 1)","[('107377', 89.87551867219918), ('46459', 100.0), ('629', 31.74603174603174), ('10065', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 10, 5, 10, 'os', 1)","[('660617', 88.76594436760286), ('92229', 66.66666666666663), ('956', 16.161616161616163), ('10004', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 6, 10, 'is', 1)","[('107377', 89.87551867219918), ('46459', 100.0), ('629', 31.74603174603174), ('11725', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 9, 7, 10, 'is', 1)","[('107377', 89.87551867219918), ('46459', 100.0), ('629', 31.74603174603174), ('21505', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 10, 6, 10, 'os', 1)","[('660617', 88.76594436760286), ('92229', 66.66666666666663), ('956', 16.161616161616163), ('11348', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 8, 10, 'is', 1)","[('107377', 89.87551867219918), ('46459', 100.0), ('629', 31.74603174603174), ('8459', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 6, 5, 10, 'os', 1)","[('1702127', 88.76594436760286), ('140447', 66.66666666666663), ('956', 16.161616161616163), ('10004', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 9, 10, 'is', 1)","[('107377', 89.87551867219918), ('46459', 100.0), ('629', 31.74603174603174), ('9273', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 6, 6, 10, 'os', 1)","[('1702127', 88.76594436760286), ('140447', 66.66666666666663), ('956', 16.161616161616163), ('11348', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 6, 7, 10, 'os', 1)","[('1702127', 88.76594436760286), ('140447', 66.66666666666663), ('956', 16.161616161616163), ('19866', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 6, 9, 10, 'os', 1)","[('1702127', 88.76594436760286), ('140447', 66.66666666666663), ('956', 16.161616161616163), ('9372', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 9, 10, 10, 'is', 1)","[('107377', 89.87551867219918), ('46459', 100.0), ('629', 31.74603174603174), ('10105', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 6, 8, 10, 'os', 1)","[('1702127', 88.76594436760286), ('140447', 66.66666666666663), ('956', 16.161616161616163), ('8734', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 4, 5, 5, 10, 'os', 1)","[('305411', 99.86168741355462), ('92009', 100.0), ('703', 16.666666666666664), ('10021', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 5, 6, 10, 'os', 1)","[('305411', 99.86168741355462), ('92009', 100.0), ('703', 16.666666666666664), ('11537', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 3, 10, 5, 10, 'is', 1)","[('107377', 89.87551867219918), ('46445', 100.0), ('629', 31.74603174603174), ('10065', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 3, 6, 10, 10, 'os', 1)","[('1702127', 88.76594436760286), ('140447', 66.66666666666663), ('956', 16.161616161616163), ('10036', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 4, 5, 7, 10, 'os', 1)","[('305411', 99.86168741355462), ('92009', 100.0), ('703', 16.666666666666664), ('21527', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 3, 10, 6, 10, 'is', 1)","[('107377', 89.87551867219918), ('46445', 100.0), ('629', 31.74603174603174), ('11725', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 4, 5, 8, 10, 'os', 1)","[('305411', 99.86168741355462), ('92009', 100.0), ('703', 16.666666666666664), ('8569', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 5, 9, 10, 'os', 1)","[('305411', 99.86168741355462), ('92009', 100.0), ('703', 16.666666666666664), ('9301', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 3, 10, 7, 10, 'ws', 1)","[('272997', 80.0), ('92309', 66.6666666666666), ('2155', 92.35209235209228), ('9129', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 4, 5, 10, 10, 'os', 1)","[('305411', 99.86168741355462), ('92009', 100.0), ('703', 16.666666666666664), ('10059', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 5, 6, 10, 'ws', 1)","[('307301', 90.0), ('46053', 100.0), ('1679', 95.23809523809523), ('39387', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 5, 7, 10, 'ws', 1)","[('307301', 90.0), ('46053', 100.0), ('1679', 95.23809523809523), ('8669', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 5, 5, 10, 'ws', 1)","[('307301', 90.0), ('46053', 100.0), ('1679', 95.23809523809523), ('95137', 100.0), ('899', 83.33333333333329)]"
"(6, 3, 10, 8, 10, 'ws', 1)","[('272997', 80.0), ('92309', 66.6666666666666), ('2155', 92.35209235209228), ('38081', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 4, 5, 9, 10, 'ws', 1)","[('307301', 90.0), ('46053', 100.0), ('1679', 95.23809523809523), ('19065', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 5, 10, 10, 'ws', 1)","[('307301', 90.0), ('46053', 100.0), ('1679', 95.23809523809523), ('9817', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 6, 5, 10, 'ws', 1)","[('154511', 90.0), ('48647', 100.0), ('1679', 95.23809523809523), ('95137', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 6, 6, 10, 'ws', 1)","[('154511', 90.0), ('48647', 100.0), ('1679', 95.23809523809523), ('39387', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 5, 8, 10, 'ws', 1)","[('307301', 90.0), ('46053', 100.0), ('1679', 95.23809523809523), ('38595', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 6, 7, 10, 'ws', 1)","[('154511', 90.0), ('48647', 100.0), ('1679', 95.23809523809523), ('8669', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 6, 8, 10, 'ws', 1)","[('154511', 90.0), ('48647', 100.0), ('1679', 95.23809523809523), ('38595', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 6, 9, 10, 'ws', 1)","[('154511', 90.0), ('48647', 100.0), ('1679', 95.23809523809523), ('19065', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 6, 10, 10, 'ws', 1)","[('154511', 90.0), ('48647', 100.0), ('1679', 95.23809523809523), ('9817', 100.0), ('899', 83.33333333333329)]"
"(6, 3, 10, 9, 10, 'ws', 1)","[('272997', 80.0), ('92309', 66.6666666666666), ('2155', 92.35209235209228), ('19331', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 3, 10, 7, 10, 'os', 1)","[('660617', 88.76594436760286), ('92229', 66.66666666666663), ('956', 16.161616161616163), ('19866', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 3, 10, 10, 10, 'ws', 1)","[('272997', 80.0), ('92309', 66.6666666666666), ('2155', 92.35209235209228), ('9789', 98.76543209876529), ('1119', 83.33333333333329)]"
"(6, 4, 7, 6, 10, 'ws', 1)","[('156499', 90.0), ('43623', 100.0), ('1679', 95.23809523809523), ('39387', 100.0), ('899', 83.33333333333329)]"
"(6, 3, 10, 8, 10, 'os', 1)","[('660617', 88.76594436760286), ('92229', 66.66666666666663), ('956', 16.161616161616163), ('8734', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 4, 7, 7, 10, 'ws', 1)","[('156499', 90.0), ('43623', 100.0), ('1679', 95.23809523809523), ('8669', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 7, 5, 10, 'ws', 1)","[('156499', 90.0), ('43623', 100.0), ('1679', 95.23809523809523), ('95137', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 7, 9, 10, 'ws', 1)","[('156499', 90.0), ('43623', 100.0), ('1679', 95.23809523809523), ('19065', 100.0), ('899', 83.33333333333329)]"
"(6, 3, 10, 9, 10, 'os', 1)","[('660617', 88.76594436760286), ('92229', 66.66666666666663), ('956', 16.161616161616163), ('9372', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 4, 7, 10, 10, 'ws', 1)","[('156499', 90.0), ('43623', 100.0), ('1679', 95.23809523809523), ('9817', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 7, 8, 10, 'ws', 1)","[('156499', 90.0), ('43623', 100.0), ('1679', 95.23809523809523), ('38595', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 8, 5, 10, 'os', 1)","[('351605', 99.86168741355462), ('48423', 100.0), ('703', 16.666666666666664), ('10021', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 8, 6, 10, 'os', 1)","[('351605', 99.86168741355462), ('48423', 100.0), ('703', 16.666666666666664), ('11537', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 3, 10, 10, 10, 'os', 1)","[('660617', 88.76594436760286), ('92229', 66.66666666666663), ('956', 16.161616161616163), ('10036', 16.460905349794235), ('679', 16.666666666666675)]"
"(6, 4, 5, 5, 10, 'is', 1)","[('106349', 90.0), ('183455', 100.0), ('643', 23.80952380952381), ('10063', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 8, 6, 10, 'ws', 1)","[('155913', 90.0), ('48711', 100.0), ('1679', 95.23809523809523), ('39387', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 8, 5, 10, 'ws', 1)","[('155913', 90.0), ('48711', 100.0), ('1679', 95.23809523809523), ('95137', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 7, 5, 10, 'os', 1)","[('581909', 99.86168741355462), ('92503', 100.0), ('703', 16.666666666666664), ('10021', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 8, 7, 10, 'ws', 1)","[('155913', 90.0), ('48711', 100.0), ('1679', 95.23809523809523), ('8669', 100.0), ('899', 83.33333333333329)]"
"(6, 3, 10, 7, 10, 'is', 1)","[('107377', 89.87551867219918), ('46445', 100.0), ('629', 31.74603174603174), ('21505', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 4, 8, 7, 10, 'os', 1)","[('351605', 99.86168741355462), ('48423', 100.0), ('703', 16.666666666666664), ('21527', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 7, 6, 10, 'os', 1)","[('581909', 99.86168741355462), ('92503', 100.0), ('703', 16.666666666666664), ('11537', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 5, 6, 10, 'is', 1)","[('106349', 90.0), ('183455', 100.0), ('643', 23.80952380952381), ('11719', 25.0), ('267', 20.833333333333332)]"
"(6, 3, 10, 8, 10, 'is', 1)","[('107377', 89.87551867219918), ('46445', 100.0), ('629', 31.74603174603174), ('8459', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 4, 7, 7, 10, 'os', 1)","[('581909', 99.86168741355462), ('92503', 100.0), ('703', 16.666666666666664), ('21527', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 8, 8, 10, 'os', 1)","[('351605', 99.86168741355462), ('48423', 100.0), ('703', 16.666666666666664), ('8569', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 7, 8, 10, 'os', 1)","[('581909', 99.86168741355462), ('92503', 100.0), ('703', 16.666666666666664), ('8569', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 5, 7, 10, 'is', 1)","[('106349', 90.0), ('183455', 100.0), ('643', 23.80952380952381), ('21505', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 7, 10, 10, 'os', 1)","[('581909', 99.86168741355462), ('92503', 100.0), ('703', 16.666666666666664), ('10059', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 7, 9, 10, 'os', 1)","[('581909', 99.86168741355462), ('92503', 100.0), ('703', 16.666666666666664), ('9301', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 8, 8, 10, 'ws', 1)","[('155913', 90.0), ('48711', 100.0), ('1679', 95.23809523809523), ('38595', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 8, 9, 10, 'ws', 1)","[('155913', 90.0), ('48711', 100.0), ('1679', 95.23809523809523), ('19065', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 5, 8, 10, 'is', 1)","[('106349', 90.0), ('183455', 100.0), ('643', 23.80952380952381), ('8463', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 5, 9, 10, 'is', 1)","[('106349', 90.0), ('183455', 100.0), ('643', 23.80952380952381), ('9275', 25.0), ('267', 20.833333333333332)]"
"(6, 3, 10, 9, 10, 'is', 1)","[('107377', 89.87551867219918), ('46445', 100.0), ('629', 31.74603174603174), ('9273', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 4, 8, 9, 10, 'os', 1)","[('351605', 99.86168741355462), ('48423', 100.0), ('703', 16.666666666666664), ('9301', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 5, 10, 10, 'is', 1)","[('106349', 90.0), ('183455', 100.0), ('643', 23.80952380952381), ('10105', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 6, 6, 10, 'is', 1)","[('106349', 90.0), ('94703', 100.0), ('643', 23.80952380952381), ('11719', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 6, 5, 10, 'is', 1)","[('106349', 90.0), ('94703', 100.0), ('643', 23.80952380952381), ('10063', 25.0), ('267', 20.833333333333332)]"
"(6, 3, 10, 10, 10, 'is', 1)","[('107377', 89.87551867219918), ('46445', 100.0), ('629', 31.74603174603174), ('10105', 33.33333333333332), ('265', 27.77777777777778)]"
"(6, 4, 8, 10, 10, 'os', 1)","[('351605', 99.86168741355462), ('48423', 100.0), ('703', 16.666666666666664), ('10059', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 6, 7, 10, 'is', 1)","[('106349', 90.0), ('94703', 100.0), ('643', 23.80952380952381), ('21505', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 8, 10, 10, 'ws', 1)","[('155913', 90.0), ('48711', 100.0), ('1679', 95.23809523809523), ('9817', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 6, 8, 10, 'is', 1)","[('106349', 90.0), ('94703', 100.0), ('643', 23.80952380952381), ('8463', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 9, 5, 10, 'os', 1)","[('347965', 99.86168741355462), ('46141', 100.0), ('703', 16.666666666666664), ('10021', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 6, 9, 10, 'is', 1)","[('106349', 90.0), ('94703', 100.0), ('643', 23.80952380952381), ('9275', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 6, 10, 10, 'is', 1)","[('106349', 90.0), ('94703', 100.0), ('643', 23.80952380952381), ('10105', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 9, 6, 10, 'os', 1)","[('347965', 99.86168741355462), ('46141', 100.0), ('703', 16.666666666666664), ('11537', 16.66666666666666), ('539', 16.666666666666664)]"
"(6, 4, 7, 5, 10, 'is', 1)","[('106349', 90.0), ('45391', 100.0), ('643', 23.80952380952381), ('10063', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 9, 6, 10, 'ws', 1)","[('156137', 90.0), ('46123', 100.0), ('1679', 95.23809523809523), ('39387', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 9, 5, 10, 'ws', 1)","[('156137', 90.0), ('46123', 100.0), ('1679', 95.23809523809523), ('95137', 100.0), ('899', 83.33333333333329)]"
"(6, 4, 7, 6, 10, 'is', 1)","[('106349', 90.0), ('45391', 100.0), ('643', 23.80952380952381), ('11719', 25.0), ('267', 20.833333333333332)]"
"(6, 4, 7, 8, 10, 'is', 1)","[('106349', 90.0), ('45391', 100.0), ('643', 23.80952380952381), ('8463', 25.0), ('267', 20.833333333333332)]"
